"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","10:31:22"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  288,2024/12/05,10:29:48,207.36E+00,10.906E+00,2.0267E+03,2.2616E+03,1.0037E+03,0.8961E+00,207.46E+00,10.594E+00,2.0005E+03,2.1978E+03,910.12E+00,0.9102E+00,207.33E+00,10.483E+00,1.9830E+03,2.1734E+03,889.57E+00,0.9124E+00,207.39E+00,10.661E+00,6.0102E+03,6.6328E+03,2.8034E+03,0.9061E+00
  289,2024/12/05,10:29:48,207.33E+00,10.910E+00,2.0261E+03,2.2619E+03,1.0055E+03,0.8958E+00,207.41E+00,10.591E+00,1.9993E+03,2.1967E+03,910.26E+00,0.9101E+00,207.43E+00,10.494E+00,1.9865E+03,2.1769E+03,890.24E+00,0.9126E+00,207.39E+00,10.665E+00,6.0119E+03,6.6355E+03,2.8060E+03,0.9060E+00
  290,2024/12/05,10:29:48,207.33E+00,10.912E+00,2.0267E+03,2.2623E+03,1.0053E+03,0.8959E+00,207.47E+00,10.593E+00,2.0006E+03,2.1976E+03,909.58E+00,0.9103E+00,207.37E+00,10.490E+00,1.9841E+03,2.1754E+03,892.06E+00,0.9121E+00,207.39E+00,10.665E+00,6.0114E+03,6.6354E+03,2.8069E+03,0.9060E+00
  291,2024/12/05,10:29:48,207.38E+00,10.915E+00,2.0273E+03,2.2635E+03,1.0067E+03,0.8957E+00,207.46E+00,10.587E+00,2.0000E+03,2.1962E+03,907.36E+00,0.9107E+00,207.29E+00,10.481E+00,1.9816E+03,2.1727E+03,890.98E+00,0.9120E+00,207.38E+00,10.661E+00,6.0089E+03,6.6324E+03,2.8050E+03,0.9060E+00
  292,2024/12/05,10:29:48,207.37E+00,10.916E+00,2.0280E+03,2.2636E+03,1.0055E+03,0.8959E+00,207.46E+00,10.596E+00,2.0014E+03,2.1983E+03,909.30E+00,0.9104E+00,207.33E+00,10.491E+00,1.9843E+03,2.1750E+03,890.53E+00,0.9123E+00,207.39E+00,10.667E+00,6.0137E+03,6.6369E+03,2.8054E+03,0.9061E+00
  293,2024/12/05,10:29:48,207.28E+00,10.896E+00,2.0221E+03,2.2585E+03,1.0059E+03,0.8953E+00,207.46E+00,10.597E+00,2.0011E+03,2.1985E+03,910.50E+00,0.9102E+00,207.31E+00,10.476E+00,1.9814E+03,2.1717E+03,889.19E+00,0.9123E+00,207.35E+00,10.656E+00,6.0045E+03,6.6287E+03,2.8056E+03,0.9058E+00
  294,2024/12/05,10:29:48,207.46E+00,10.924E+00,2.0302E+03,2.2663E+03,1.0073E+03,0.8958E+00,207.42E+00,10.597E+00,2.0005E+03,2.1980E+03,910.53E+00,0.9102E+00,207.25E+00,10.478E+00,1.9806E+03,2.1716E+03,890.60E+00,0.9120E+00,207.38E+00,10.666E+00,6.0113E+03,6.6359E+03,2.8084E+03,0.9059E+00
  295,2024/12/05,10:29:49,207.33E+00,10.923E+00,2.0288E+03,2.2647E+03,1.0063E+03,0.8959E+00,207.42E+00,10.580E+00,1.9979E+03,2.1945E+03,907.87E+00,0.9104E+00,207.37E+00,10.495E+00,1.9847E+03,2.1764E+03,893.10E+00,0.9119E+00,207.38E+00,10.666E+00,6.0114E+03,6.6356E+03,2.8073E+03,0.9059E+00
  296,2024/12/05,10:29:49,207.38E+00,10.923E+00,2.0284E+03,2.2652E+03,1.0082E+03,0.8955E+00,207.43E+00,10.581E+00,1.9981E+03,2.1949E+03,908.27E+00,0.9104E+00,207.31E+00,10.488E+00,1.9833E+03,2.1743E+03,891.14E+00,0.9122E+00,207.37E+00,10.664E+00,6.0098E+03,6.6343E+03,2.8076E+03,0.9059E+00
  297,2024/12/05,10:29:49,207.42E+00,10.936E+00,2.0317E+03,2.2684E+03,1.0090E+03,0.8956E+00,207.47E+00,10.622E+00,2.0060E+03,2.2036E+03,912.07E+00,0.9103E+00,207.32E+00,10.512E+00,1.9881E+03,2.1793E+03,892.72E+00,0.9122E+00,207.40E+00,10.690E+00,6.0257E+03,6.6513E+03,2.8138E+03,0.9059E+00
  298,2024/12/05,10:29:49,207.34E+00,10.926E+00,2.0285E+03,2.2655E+03,1.0087E+03,0.8954E+00,207.52E+00,10.620E+00,2.0066E+03,2.2038E+03,911.30E+00,0.9105E+00,207.30E+00,10.497E+00,1.9851E+03,2.1760E+03,891.48E+00,0.9122E+00,207.38E+00,10.681E+00,6.0202E+03,6.6454E+03,2.8115E+03,0.9059E+00
  299,2024/12/05,10:29:49,207.38E+00,10.933E+00,2.0305E+03,2.2673E+03,1.0088E+03,0.8956E+00,207.51E+00,10.612E+00,2.0048E+03,2.2021E+03,911.19E+00,0.9104E+00,207.24E+00,10.496E+00,1.9841E+03,2.1753E+03,891.72E+00,0.9121E+00,207.38E+00,10.680E+00,6.0193E+03,6.6447E+03,2.8117E+03,0.9059E+00
  300,2024/12/05,10:29:49,207.41E+00,10.943E+00,2.0329E+03,2.2697E+03,1.0094E+03,0.8957E+00,207.50E+00,10.609E+00,2.0043E+03,2.2014E+03,910.30E+00,0.9105E+00,207.33E+00,10.514E+00,1.9879E+03,2.1799E+03,894.35E+00,0.9120E+00,207.41E+00,10.689E+00,6.0252E+03,6.6510E+03,2.8140E+03,0.9059E+00
  301,2024/12/05,10:29:49,207.38E+00,10.934E+00,2.0311E+03,2.2676E+03,1.0081E+03,0.8957E+00,207.47E+00,10.602E+00,2.0029E+03,2.1995E+03,909.07E+00,0.9106E+00,207.37E+00,10.507E+00,1.9874E+03,2.1788E+03,893.00E+00,0.9122E+00,207.41E+00,10.681E+00,6.0214E+03,6.6459E+03,2.8102E+03,0.9060E+00
  302,2024/12/05,10:29:49,207.41E+00,10.930E+00,2.0306E+03,2.2670E+03,1.0079E+03,0.8957E+00,207.46E+00,10.610E+00,2.0044E+03,2.2012E+03,909.64E+00,0.9106E+00,207.30E+00,10.505E+00,1.9862E+03,2.1776E+03,892.69E+00,0.9121E+00,207.39E+00,10.682E+00,6.0213E+03,6.6458E+03,2.8102E+03,0.9060E+00
  303,2024/12/05,10:29:49,207.42E+00,10.931E+00,2.0325E+03,2.2673E+03,1.0047E+03,0.8965E+00,207.50E+00,10.618E+00,2.0057E+03,2.2032E+03,911.71E+00,0.9104E+00,207.37E+00,10.508E+00,1.9882E+03,2.1790E+03,891.72E+00,0.9124E+00,207.43E+00,10.686E+00,6.0264E+03,6.6495E+03,2.8082E+03,0.9063E+00
  304,2024/12/05,10:29:49,207.37E+00,10.926E+00,2.0305E+03,2.2657E+03,1.0052E+03,0.8962E+00,207.46E+00,10.615E+00,2.0050E+03,2.2022E+03,910.99E+00,0.9104E+00,207.38E+00,10.505E+00,1.9879E+03,2.1786E+03,891.37E+00,0.9125E+00,207.40E+00,10.682E+00,6.0234E+03,6.6466E+03,2.8076E+03,0.9062E+00
  305,2024/12/05,10:29:50,207.38E+00,10.935E+00,2.0319E+03,2.2676E+03,1.0065E+03,0.8961E+00,207.46E+00,10.617E+00,2.0058E+03,2.2026E+03,910.05E+00,0.9107E+00,207.42E+00,10.509E+00,1.9892E+03,2.1799E+03,891.62E+00,0.9125E+00,207.42E+00,10.687E+00,6.0269E+03,6.6500E+03,2.8082E+03,0.9063E+00
  306,2024/12/05,10:29:50,207.43E+00,10.933E+00,2.0325E+03,2.2678E+03,1.0060E+03,0.8962E+00,207.50E+00,10.606E+00,2.0041E+03,2.2008E+03,909.44E+00,0.9106E+00,207.38E+00,10.510E+00,1.9882E+03,2.1795E+03,892.94E+00,0.9122E+00,207.43E+00,10.683E+00,6.0247E+03,6.6481E+03,2.8084E+03,0.9062E+00
  307,2024/12/05,10:29:50,207.37E+00,10.907E+00,2.0267E+03,2.2618E+03,1.0042E+03,0.8960E+00,207.47E+00,10.567E+00,1.9965E+03,2.1924E+03,905.77E+00,0.9107E+00,207.25E+00,10.468E+00,1.9792E+03,2.1695E+03,888.62E+00,0.9123E+00,207.36E+00,10.647E+00,6.0024E+03,6.6237E+03,2.7986E+03,0.9062E+00
  308,2024/12/05,10:29:50,207.37E+00,10.909E+00,2.0271E+03,2.2621E+03,1.0041E+03,0.8961E+00,207.46E+00,10.596E+00,2.0017E+03,2.1983E+03,908.65E+00,0.9106E+00,207.38E+00,10.486E+00,1.9846E+03,2.1744E+03,888.55E+00,0.9127E+00,207.40E+00,10.664E+00,6.0134E+03,6.6349E+03,2.8013E+03,0.9063E+00
  309,2024/12/05,10:29:50,207.42E+00,10.911E+00,2.0285E+03,2.2631E+03,1.0034E+03,0.8963E+00,207.43E+00,10.591E+00,1.9995E+03,2.1968E+03,909.87E+00,0.9102E+00,207.34E+00,10.478E+00,1.9824E+03,2.1725E+03,888.68E+00,0.9125E+00,207.39E+00,10.660E+00,6.0104E+03,6.6324E+03,2.8019E+03,0.9062E+00
  310,2024/12/05,10:29:50,207.38E+00,10.905E+00,2.0266E+03,2.2615E+03,1.0035E+03,0.8962E+00,207.46E+00,10.588E+00,1.9997E+03,2.1966E+03,908.98E+00,0.9104E+00,207.47E+00,10.495E+00,1.9875E+03,2.1773E+03,889.03E+00,0.9128E+00,207.44E+00,10.663E+00,6.0138E+03,6.6353E+03,2.8015E+03,0.9063E+00
  311,2024/12/05,10:29:50,207.42E+00,10.918E+00,2.0300E+03,2.2647E+03,1.0041E+03,0.8963E+00,207.47E+00,10.594E+00,2.0008E+03,2.1979E+03,909.69E+00,0.9103E+00,207.37E+00,10.491E+00,1.9842E+03,2.1754E+03,891.78E+00,0.9121E+00,207.42E+00,10.668E+00,6.0150E+03,6.6380E+03,2.8056E+03,0.9061E+00
  312,2024/12/05,10:29:50,207.37E+00,10.913E+00,2.0279E+03,2.2630E+03,1.0045E+03,0.8961E+00,207.51E+00,10.580E+00,1.9995E+03,2.1954E+03,906.60E+00,0.9108E+00,207.34E+00,10.482E+00,1.9828E+03,2.1734E+03,890.02E+00,0.9123E+00,207.41E+00,10.658E+00,6.0101E+03,6.6318E+03,2.8011E+03,0.9063E+00
  313,2024/12/05,10:29:50,207.39E+00,10.908E+00,2.0277E+03,2.2622E+03,1.0031E+03,0.8963E+00,207.46E+00,10.595E+00,2.0013E+03,2.1981E+03,909.04E+00,0.9105E+00,207.37E+00,10.492E+00,1.9856E+03,2.1757E+03,889.60E+00,0.9126E+00,207.41E+00,10.665E+00,6.0145E+03,6.6361E+03,2.8018E+03,0.9063E+00
  314,2024/12/05,10:29:50,207.34E+00,10.908E+00,2.0267E+03,2.2616E+03,1.0036E+03,0.8961E+00,207.49E+00,10.595E+00,2.0012E+03,2.1984E+03,910.09E+00,0.9103E+00,207.35E+00,10.484E+00,1.9835E+03,2.1738E+03,889.37E+00,0.9125E+00,207.39E+00,10.662E+00,6.0114E+03,6.6337E+03,2.8031E+03,0.9062E+00
  315,2024/12/05,10:29:51,207.38E+00,10.908E+00,2.0266E+03,2.2620E+03,1.0046E+03,0.8960E+00,207.51E+00,10.590E+00,2.0008E+03,2.1976E+03,908.91E+00,0.9105E+00,207.37E+00,10.484E+00,1.9838E+03,2.1741E+03,889.49E+00,0.9125E+00,207.42E+00,10.661E+00,6.0113E+03,6.6337E+03,2.8030E+03,0.9062E+00
  316,2024/12/05,10:29:51,207.37E+00,10.907E+00,2.0267E+03,2.2619E+03,1.0043E+03,0.8960E+00,207.49E+00,10.584E+00,1.9993E+03,2.1960E+03,908.49E+00,0.9104E+00,207.38E+00,10.493E+00,1.9851E+03,2.1761E+03,891.57E+00,0.9122E+00,207.41E+00,10.662E+00,6.0110E+03,6.6340E+03,2.8044E+03,0.9061E+00
  317,2024/12/05,10:29:51,207.39E+00,10.871E+00,2.0196E+03,2.2544E+03,1.0018E+03,0.8958E+00,207.45E+00,10.543E+00,1.9913E+03,2.1873E+03,904.82E+00,0.9104E+00,207.37E+00,10.442E+00,1.9751E+03,2.1654E+03,887.82E+00,0.9121E+00,207.40E+00,10.619E+00,5.9860E+03,6.6071E+03,2.7945E+03,0.9060E+00
  318,2024/12/05,10:29:51,207.30E+00,10.864E+00,2.0165E+03,2.2521E+03,1.0029E+03,0.8954E+00,207.50E+00,10.563E+00,1.9962E+03,2.1918E+03,905.14E+00,0.9107E+00,207.34E+00,10.448E+00,1.9768E+03,2.1664E+03,886.16E+00,0.9125E+00,207.38E+00,10.625E+00,5.9895E+03,6.6103E+03,2.7942E+03,0.9061E+00
  319,2024/12/05,10:29:51,207.27E+00,10.865E+00,2.0164E+03,2.2521E+03,1.0029E+03,0.8954E+00,207.38E+00,10.556E+00,1.9922E+03,2.1891E+03,907.44E+00,0.9100E+00,207.29E+00,10.445E+00,1.9753E+03,2.1650E+03,886.44E+00,0.9123E+00,207.31E+00,10.622E+00,5.9839E+03,6.6063E+03,2.7968E+03,0.9058E+00
  320,2024/12/05,10:29:51,207.38E+00,10.876E+00,2.0200E+03,2.2555E+03,1.0035E+03,0.8956E+00,207.38E+00,10.547E+00,1.9905E+03,2.1873E+03,906.76E+00,0.9100E+00,207.37E+00,10.449E+00,1.9773E+03,2.1669E+03,886.53E+00,0.9125E+00,207.38E+00,10.624E+00,5.9877E+03,6.6097E+03,2.7968E+03,0.9059E+00
  321,2024/12/05,10:29:51,207.42E+00,10.884E+00,2.0222E+03,2.2576E+03,1.0038E+03,0.8957E+00,207.38E+00,10.551E+00,1.9918E+03,2.1881E+03,905.87E+00,0.9103E+00,207.32E+00,10.454E+00,1.9767E+03,2.1674E+03,889.04E+00,0.9120E+00,207.37E+00,10.630E+00,5.9906E+03,6.6131E+03,2.7987E+03,0.9059E+00
  322,2024/12/05,10:29:51,207.38E+00,10.876E+00,2.0198E+03,2.2554E+03,1.0038E+03,0.8955E+00,207.50E+00,10.551E+00,1.9935E+03,2.1893E+03,905.04E+00,0.9106E+00,207.38E+00,10.456E+00,1.9776E+03,2.1683E+03,889.18E+00,0.9121E+00,207.42E+00,10.628E+00,5.9909E+03,6.6131E+03,2.7980E+03,0.9059E+00
  323,2024/12/05,10:29:51,207.27E+00,10.875E+00,2.0182E+03,2.2540E+03,1.0037E+03,0.8954E+00,207.50E+00,10.550E+00,1.9931E+03,2.1891E+03,905.42E+00,0.9105E+00,207.32E+00,10.449E+00,1.9760E+03,2.1664E+03,887.93E+00,0.9121E+00,207.36E+00,10.625E+00,5.9873E+03,6.6094E+03,2.7970E+03,0.9059E+00
  324,2024/12/05,10:29:51,207.38E+00,10.875E+00,2.0207E+03,2.2552E+03,1.0014E+03,0.8960E+00,207.50E+00,10.560E+00,1.9949E+03,2.1911E+03,906.38E+00,0.9104E+00,207.42E+00,10.456E+00,1.9793E+03,2.1687E+03,886.51E+00,0.9126E+00,207.43E+00,10.630E+00,5.9948E+03,6.6151E+03,2.7943E+03,0.9062E+00
  325,2024/12/05,10:29:52,207.36E+00,10.867E+00,2.0193E+03,2.2534E+03,1.0003E+03,0.8961E+00,207.38E+00,10.559E+00,1.9928E+03,2.1898E+03,907.67E+00,0.9100E+00,207.37E+00,10.453E+00,1.9779E+03,2.1677E+03,887.09E+00,0.9124E+00,207.37E+00,10.627E+00,5.9900E+03,6.6109E+03,2.7950E+03,0.9061E+00
  326,2024/12/05,10:29:52,207.38E+00,10.875E+00,2.0201E+03,2.2552E+03,1.0026E+03,0.8958E+00,207.37E+00,10.556E+00,1.9920E+03,2.1890E+03,907.56E+00,0.9100E+00,207.38E+00,10.457E+00,1.9781E+03,2.1685E+03,888.45E+00,0.9122E+00,207.38E+00,10.629E+00,5.9902E+03,6.6127E+03,2.7986E+03,0.9059E+00
  327,2024/12/05,10:29:52,207.38E+00,10.924E+00,2.0307E+03,2.2654E+03,1.0041E+03,0.8964E+00,207.42E+00,10.586E+00,1.9991E+03,2.1957E+03,908.11E+00,0.9105E+00,207.37E+00,10.498E+00,1.9858E+03,2.1771E+03,892.34E+00,0.9121E+00,207.39E+00,10.669E+00,6.0156E+03,6.6381E+03,2.8045E+03,0.9062E+00
  328,2024/12/05,10:29:52,207.31E+00,10.904E+00,2.0245E+03,2.2606E+03,1.0058E+03,0.8956E+00,207.49E+00,10.579E+00,1.9988E+03,2.1951E+03,907.15E+00,0.9106E+00,207.29E+00,10.487E+00,1.9827E+03,2.1739E+03,891.41E+00,0.9121E+00,207.36E+00,10.657E+00,6.0060E+03,6.6295E+03,2.8043E+03,0.9060E+00
  329,2024/12/05,10:29:52,207.31E+00,10.904E+00,2.0250E+03,2.2604E+03,1.0044E+03,0.8959E+00,207.50E+00,10.597E+00,2.0022E+03,2.1988E+03,908.79E+00,0.9106E+00,207.38E+00,10.483E+00,1.9837E+03,2.1739E+03,889.07E+00,0.9125E+00,207.39E+00,10.661E+00,6.0109E+03,6.6331E+03,2.8022E+03,0.9062E+00
  330,2024/12/05,10:29:52,207.38E+00,10.905E+00,2.0271E+03,2.2614E+03,1.0025E+03,0.8964E+00,207.37E+00,10.590E+00,1.9981E+03,2.1962E+03,911.52E+00,0.9098E+00,207.38E+00,10.484E+00,1.9839E+03,2.1742E+03,889.53E+00,0.9125E+00,207.38E+00,10.660E+00,6.0090E+03,6.6318E+03,2.8036E+03,0.9061E+00
  331,2024/12/05,10:29:52,207.40E+00,10.908E+00,2.0269E+03,2.2622E+03,1.0047E+03,0.8960E+00,207.43E+00,10.583E+00,1.9985E+03,2.1952E+03,908.29E+00,0.9104E+00,207.38E+00,10.483E+00,1.9838E+03,2.1739E+03,889.00E+00,0.9126E+00,207.40E+00,10.658E+00,6.0092E+03,6.6314E+03,2.8020E+03,0.9062E+00
  332,2024/12/05,10:29:52,207.42E+00,10.914E+00,2.0296E+03,2.2639E+03,1.0030E+03,0.8965E+00,207.49E+00,10.584E+00,2.0003E+03,2.1961E+03,906.60E+00,0.9108E+00,207.37E+00,10.490E+00,1.9844E+03,2.1754E+03,891.33E+00,0.9122E+00,207.43E+00,10.663E+00,6.0143E+03,6.6354E+03,2.8009E+03,0.9064E+00
  333,2024/12/05,10:29:52,207.39E+00,10.917E+00,2.0290E+03,2.2639E+03,1.0043E+03,0.8962E+00,207.47E+00,10.583E+00,1.9998E+03,2.1956E+03,906.46E+00,0.9108E+00,207.33E+00,10.479E+00,1.9820E+03,2.1726E+03,889.96E+00,0.9123E+00,207.40E+00,10.659E+00,6.0108E+03,6.6322E+03,2.8007E+03,0.9063E+00
  334,2024/12/05,10:29:52,207.36E+00,10.905E+00,2.0260E+03,2.2611E+03,1.0041E+03,0.8960E+00,207.37E+00,10.584E+00,1.9985E+03,2.1948E+03,907.18E+00,0.9106E+00,207.37E+00,10.482E+00,1.9839E+03,2.1736E+03,888.25E+00,0.9127E+00,207.37E+00,10.657E+00,6.0083E+03,6.6295E+03,2.7995E+03,0.9063E+00
  335,2024/12/05,10:29:53,207.30E+00,10.895E+00,2.0244E+03,2.2584E+03,1.0011E+03,0.8964E+00,207.46E+00,10.594E+00,2.0008E+03,2.1979E+03,909.73E+00,0.9103E+00,207.37E+00,10.480E+00,1.9837E+03,2.1732E+03,887.47E+00,0.9128E+00,207.38E+00,10.656E+00,6.0090E+03,6.6296E+03,2.7983E+03,0.9064E+00
  336,2024/12/05,10:29:53,207.43E+00,10.899E+00,2.0269E+03,2.2609E+03,1.0017E+03,0.8965E+00,207.46E+00,10.584E+00,1.9994E+03,2.1958E+03,907.75E+00,0.9105E+00,207.41E+00,10.483E+00,1.9844E+03,2.1743E+03,888.64E+00,0.9127E+00,207.44E+00,10.655E+00,6.0107E+03,6.6310E+03,2.7981E+03,0.9065E+00
  337,2024/12/05,10:29:53,207.36E+00,10.923E+00,2.0311E+03,2.2650E+03,1.0025E+03,0.8967E+00,207.43E+00,10.609E+00,2.0036E+03,2.2005E+03,909.76E+00,0.9105E+00,207.36E+00,10.507E+00,1.9879E+03,2.1788E+03,891.85E+00,0.9124E+00,207.38E+00,10.680E+00,6.0226E+03,6.6443E+03,2.8041E+03,0.9064E+00
  338,2024/12/05,10:29:53,207.40E+00,10.936E+00,2.0337E+03,2.2680E+03,1.0041E+03,0.8967E+00,207.46E+00,10.604E+00,2.0039E+03,2.1999E+03,907.66E+00,0.9109E+00,207.32E+00,10.501E+00,1.9861E+03,2.1772E+03,891.80E+00,0.9123E+00,207.39E+00,10.680E+00,6.0237E+03,6.6451E+03,2.8035E+03,0.9065E+00
  339,2024/12/05,10:29:53,207.35E+00,10.921E+00,2.0304E+03,2.2645E+03,1.0027E+03,0.8966E+00,207.46E+00,10.614E+00,2.0055E+03,2.2020E+03,909.33E+00,0.9108E+00,207.38E+00,10.505E+00,1.9879E+03,2.1784E+03,890.88E+00,0.9126E+00,207.40E+00,10.680E+00,6.0238E+03,6.6449E+03,2.8029E+03,0.9065E+00
  340,2024/12/05,10:29:53,207.35E+00,10.924E+00,2.0309E+03,2.2651E+03,1.0032E+03,0.8966E+00,207.42E+00,10.612E+00,2.0042E+03,2.2011E+03,910.14E+00,0.9105E+00,207.37E+00,10.505E+00,1.9883E+03,2.1784E+03,889.92E+00,0.9127E+00,207.38E+00,10.680E+00,6.0233E+03,6.6446E+03,2.8033E+03,0.9065E+00
  341,2024/12/05,10:29:53,207.39E+00,10.918E+00,2.0304E+03,2.2643E+03,1.0022E+03,0.8967E+00,207.42E+00,10.607E+00,2.0026E+03,2.2001E+03,910.97E+00,0.9102E+00,207.37E+00,10.501E+00,1.9873E+03,2.1775E+03,890.06E+00,0.9126E+00,207.39E+00,10.675E+00,6.0203E+03,6.6419E+03,2.8032E+03,0.9064E+00
  342,2024/12/05,10:29:53,207.38E+00,10.929E+00,2.0319E+03,2.2663E+03,1.0039E+03,0.8965E+00,207.45E+00,10.610E+00,2.0042E+03,2.2011E+03,909.98E+00,0.9105E+00,207.43E+00,10.513E+00,1.9896E+03,2.1807E+03,892.71E+00,0.9124E+00,207.42E+00,10.684E+00,6.0257E+03,6.6482E+03,2.8066E+03,0.9064E+00
  343,2024/12/05,10:29:53,207.37E+00,10.930E+00,2.0326E+03,2.2665E+03,1.0029E+03,0.8968E+00,207.46E+00,10.613E+00,2.0048E+03,2.2018E+03,910.51E+00,0.9105E+00,207.42E+00,10.512E+00,1.9894E+03,2.1804E+03,892.46E+00,0.9124E+00,207.42E+00,10.685E+00,6.0267E+03,6.6487E+03,2.8059E+03,0.9064E+00
  344,2024/12/05,10:29:53,207.38E+00,10.926E+00,2.0307E+03,2.2658E+03,1.0051E+03,0.8962E+00,207.42E+00,10.602E+00,2.0026E+03,2.1990E+03,908.47E+00,0.9107E+00,207.32E+00,10.498E+00,1.9854E+03,2.1764E+03,891.61E+00,0.9122E+00,207.37E+00,10.675E+00,6.0187E+03,6.6412E+03,2.8051E+03,0.9063E+00
  345,2024/12/05,10:29:54,207.41E+00,10.936E+00,2.0334E+03,2.2683E+03,1.0052E+03,0.8965E+00,207.51E+00,10.619E+00,2.0067E+03,2.2035E+03,910.21E+00,0.9107E+00,207.37E+00,10.507E+00,1.9881E+03,2.1789E+03,891.59E+00,0.9124E+00,207.43E+00,10.687E+00,6.0283E+03,6.6507E+03,2.8070E+03,0.9064E+00
  346,2024/12/05,10:29:54,207.31E+00,10.918E+00,2.0282E+03,2.2635E+03,1.0048E+03,0.8961E+00,207.46E+00,10.612E+00,2.0047E+03,2.2016E+03,910.00E+00,0.9106E+00,207.43E+00,10.501E+00,1.9879E+03,2.1782E+03,890.35E+00,0.9126E+00,207.40E+00,10.677E+00,6.0208E+03,6.6432E+03,2.8051E+03,0.9063E+00
  347,2024/12/05,10:29:54,207.40E+00,10.922E+00,2.0311E+03,2.2652E+03,1.0029E+03,0.8967E+00,207.46E+00,10.607E+00,2.0034E+03,2.2005E+03,910.15E+00,0.9105E+00,207.42E+00,10.510E+00,1.9891E+03,2.1800E+03,892.29E+00,0.9124E+00,207.43E+00,10.680E+00,6.0236E+03,6.6457E+03,2.8053E+03,0.9064E+00
  348,2024/12/05,10:29:54,207.45E+00,10.932E+00,2.0344E+03,2.2678E+03,1.0022E+03,0.8971E+00,207.50E+00,10.618E+00,2.0069E+03,2.2033E+03,909.39E+00,0.9108E+00,207.37E+00,10.515E+00,1.9891E+03,2.1806E+03,893.63E+00,0.9122E+00,207.44E+00,10.689E+00,6.0303E+03,6.6517E+03,2.8052E+03,0.9066E+00
