"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","15:05:17"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  232,2024/12/05,15:03:37,206.64E+00,10.307E+00,2.0431E+03,2.1298E+03,-601.38E+00,0.9593E+00,206.63E+00,9.8700E+00,1.9292E+03,2.0395E+03,-661.66E+00,0.9459E+00,206.88E+00,10.217E+00,2.0080E+03,2.1136E+03,-659.94E+00,0.9500E+00,206.72E+00,10.131E+00,5.9802E+03,6.2829E+03,-1.9230E+03,0.9518E+00
  233,2024/12/05,15:03:37,206.68E+00,10.305E+00,2.0432E+03,2.1298E+03,-601.05E+00,0.9594E+00,206.63E+00,9.8794E+00,1.9309E+03,2.0414E+03,-662.42E+00,0.9459E+00,206.94E+00,10.218E+00,2.0086E+03,2.1145E+03,-660.72E+00,0.9499E+00,206.75E+00,10.134E+00,5.9828E+03,6.2857E+03,-1.9242E+03,0.9518E+00
  234,2024/12/05,15:03:37,206.68E+00,10.305E+00,2.0436E+03,2.1299E+03,-600.10E+00,0.9595E+00,206.91E+00,9.9034E+00,1.9394E+03,2.0491E+03,-661.53E+00,0.9465E+00,206.89E+00,10.211E+00,2.0057E+03,2.1126E+03,-663.50E+00,0.9494E+00,206.83E+00,10.140E+00,5.9887E+03,6.2916E+03,-1.9251E+03,0.9519E+00
  235,2024/12/05,15:03:38,206.73E+00,10.310E+00,2.0448E+03,2.1314E+03,-601.21E+00,0.9594E+00,206.80E+00,9.8851E+00,1.9344E+03,2.0442E+03,-661.09E+00,0.9463E+00,206.88E+00,10.203E+00,2.0050E+03,2.1108E+03,-659.96E+00,0.9499E+00,206.80E+00,10.133E+00,5.9842E+03,6.2864E+03,-1.9223E+03,0.9519E+00
  236,2024/12/05,15:03:38,206.62E+00,10.320E+00,2.0453E+03,2.1324E+03,-603.06E+00,0.9592E+00,206.79E+00,9.8967E+00,1.9372E+03,2.0465E+03,-659.84E+00,0.9466E+00,206.94E+00,10.227E+00,2.0114E+03,2.1165E+03,-658.54E+00,0.9504E+00,206.78E+00,10.148E+00,5.9940E+03,6.2954E+03,-1.9214E+03,0.9521E+00
  237,2024/12/05,15:03:38,206.58E+00,10.330E+00,2.0467E+03,2.1339E+03,-603.68E+00,0.9592E+00,206.74E+00,9.8960E+00,1.9349E+03,2.0459E+03,-664.56E+00,0.9458E+00,206.88E+00,10.230E+00,2.0104E+03,2.1164E+03,-661.41E+00,0.9499E+00,206.73E+00,10.152E+00,5.9921E+03,6.2962E+03,-1.9296E+03,0.9517E+00
  238,2024/12/05,15:03:38,206.57E+00,10.323E+00,2.0451E+03,2.1323E+03,-603.84E+00,0.9591E+00,206.79E+00,9.8923E+00,1.9345E+03,2.0456E+03,-664.95E+00,0.9457E+00,206.84E+00,10.226E+00,2.0091E+03,2.1151E+03,-661.38E+00,0.9499E+00,206.73E+00,10.147E+00,5.9886E+03,6.2931E+03,-1.9302E+03,0.9516E+00
  239,2024/12/05,15:03:38,206.72E+00,10.332E+00,2.0488E+03,2.1359E+03,-603.69E+00,0.9592E+00,206.79E+00,9.9069E+00,1.9383E+03,2.0487E+03,-663.50E+00,0.9461E+00,206.88E+00,10.230E+00,2.0095E+03,2.1163E+03,-663.66E+00,0.9496E+00,206.80E+00,10.156E+00,5.9966E+03,6.3009E+03,-1.9309E+03,0.9517E+00
  240,2024/12/05,15:03:38,206.58E+00,10.324E+00,2.0455E+03,2.1327E+03,-603.44E+00,0.9591E+00,206.95E+00,9.9093E+00,1.9405E+03,2.0507E+03,-663.20E+00,0.9463E+00,206.87E+00,10.223E+00,2.0083E+03,2.1148E+03,-662.50E+00,0.9497E+00,206.80E+00,10.152E+00,5.9943E+03,6.2981E+03,-1.9291E+03,0.9518E+00
  241,2024/12/05,15:03:38,206.63E+00,10.319E+00,2.0442E+03,2.1321E+03,-606.10E+00,0.9587E+00,206.80E+00,9.9032E+00,1.9376E+03,2.0480E+03,-663.16E+00,0.9461E+00,206.88E+00,10.224E+00,2.0094E+03,2.1152E+03,-660.56E+00,0.9500E+00,206.77E+00,10.149E+00,5.9912E+03,6.2953E+03,-1.9298E+03,0.9517E+00
  242,2024/12/05,15:03:38,206.58E+00,10.329E+00,2.0454E+03,2.1338E+03,-607.80E+00,0.9586E+00,206.78E+00,9.9021E+00,1.9370E+03,2.0476E+03,-663.80E+00,0.9460E+00,206.88E+00,10.232E+00,2.0115E+03,2.1168E+03,-659.36E+00,0.9503E+00,206.75E+00,10.155E+00,5.9940E+03,6.2983E+03,-1.9310E+03,0.9517E+00
  243,2024/12/05,15:03:38,206.58E+00,10.326E+00,2.0446E+03,2.1331E+03,-607.86E+00,0.9585E+00,206.74E+00,9.8863E+00,1.9324E+03,2.0439E+03,-665.73E+00,0.9455E+00,206.85E+00,10.230E+00,2.0097E+03,2.1160E+03,-662.19E+00,0.9498E+00,206.72E+00,10.147E+00,5.9868E+03,6.2930E+03,-1.9358E+03,0.9513E+00
  244,2024/12/05,15:03:38,206.62E+00,10.339E+00,2.0479E+03,2.1363E+03,-608.30E+00,0.9586E+00,206.72E+00,9.8989E+00,1.9349E+03,2.0463E+03,-665.88E+00,0.9456E+00,206.88E+00,10.231E+00,2.0094E+03,2.1167E+03,-665.30E+00,0.9493E+00,206.74E+00,10.157E+00,5.9922E+03,6.2993E+03,-1.9395E+03,0.9513E+00
  245,2024/12/05,15:03:39,206.74E+00,10.338E+00,2.0489E+03,2.1374E+03,-608.41E+00,0.9586E+00,206.81E+00,9.9091E+00,1.9392E+03,2.0492E+03,-662.62E+00,0.9463E+00,206.89E+00,10.230E+00,2.0097E+03,2.1164E+03,-663.41E+00,0.9496E+00,206.81E+00,10.159E+00,5.9978E+03,6.3030E+03,-1.9344E+03,0.9516E+00
  246,2024/12/05,15:03:39,206.56E+00,10.316E+00,2.0414E+03,2.1308E+03,-610.70E+00,0.9580E+00,206.62E+00,9.8752E+00,1.9296E+03,2.0404E+03,-663.14E+00,0.9457E+00,206.84E+00,10.207E+00,2.0050E+03,2.1113E+03,-661.47E+00,0.9497E+00,206.67E+00,10.133E+00,5.9760E+03,6.2824E+03,-1.9353E+03,0.9512E+00
  247,2024/12/05,15:03:39,206.57E+00,10.327E+00,2.0429E+03,2.1333E+03,-614.50E+00,0.9576E+00,206.59E+00,9.8724E+00,1.9290E+03,2.0396E+03,-662.36E+00,0.9458E+00,206.88E+00,10.214E+00,2.0074E+03,2.1131E+03,-659.93E+00,0.9500E+00,206.68E+00,10.138E+00,5.9793E+03,6.2860E+03,-1.9368E+03,0.9512E+00
  248,2024/12/05,15:03:39,206.73E+00,10.332E+00,2.0465E+03,2.1360E+03,-611.77E+00,0.9581E+00,206.60E+00,9.8653E+00,1.9271E+03,2.0382E+03,-663.63E+00,0.9455E+00,206.82E+00,10.221E+00,2.0077E+03,2.1138E+03,-661.56E+00,0.9498E+00,206.72E+00,10.139E+00,5.9813E+03,6.2880E+03,-1.9370E+03,0.9512E+00
  249,2024/12/05,15:03:39,206.58E+00,10.314E+00,2.0411E+03,2.1306E+03,-611.07E+00,0.9580E+00,206.68E+00,9.8835E+00,1.9315E+03,2.0427E+03,-664.92E+00,0.9455E+00,206.84E+00,10.214E+00,2.0056E+03,2.1128E+03,-664.48E+00,0.9493E+00,206.70E+00,10.137E+00,5.9782E+03,6.2862E+03,-1.9405E+03,0.9510E+00
  250,2024/12/05,15:03:39,206.68E+00,10.326E+00,2.0447E+03,2.1343E+03,-611.87E+00,0.9580E+00,206.62E+00,9.8853E+00,1.9313E+03,2.0425E+03,-664.77E+00,0.9456E+00,206.84E+00,10.215E+00,2.0055E+03,2.1130E+03,-665.22E+00,0.9491E+00,206.71E+00,10.142E+00,5.9815E+03,6.2897E+03,-1.9418E+03,0.9510E+00
  251,2024/12/05,15:03:39,206.57E+00,10.314E+00,2.0409E+03,2.1305E+03,-611.29E+00,0.9580E+00,206.55E+00,9.8747E+00,1.9291E+03,2.0397E+03,-662.32E+00,0.9458E+00,206.88E+00,10.210E+00,2.0057E+03,2.1121E+03,-662.16E+00,0.9496E+00,206.67E+00,10.133E+00,5.9757E+03,6.2823E+03,-1.9358E+03,0.9512E+00
  252,2024/12/05,15:03:39,206.63E+00,10.318E+00,2.0418E+03,2.1319E+03,-613.19E+00,0.9577E+00,206.56E+00,9.8683E+00,1.9286E+03,2.0384E+03,-660.09E+00,0.9461E+00,206.88E+00,10.216E+00,2.0075E+03,2.1135E+03,-660.67E+00,0.9499E+00,206.69E+00,10.134E+00,5.9780E+03,6.2838E+03,-1.9339E+03,0.9513E+00
  253,2024/12/05,15:03:39,206.58E+00,10.320E+00,2.0416E+03,2.1319E+03,-613.62E+00,0.9577E+00,206.61E+00,9.8686E+00,1.9276E+03,2.0389E+03,-664.47E+00,0.9454E+00,206.79E+00,10.217E+00,2.0062E+03,2.1128E+03,-662.40E+00,0.9496E+00,206.66E+00,10.135E+00,5.9755E+03,6.2835E+03,-1.9405E+03,0.9510E+00
  254,2024/12/05,15:03:39,206.67E+00,10.329E+00,2.0449E+03,2.1346E+03,-612.14E+00,0.9580E+00,206.62E+00,9.8683E+00,1.9278E+03,2.0390E+03,-664.33E+00,0.9454E+00,206.88E+00,10.212E+00,2.0062E+03,2.1127E+03,-662.26E+00,0.9496E+00,206.72E+00,10.136E+00,5.9789E+03,6.2863E+03,-1.9387E+03,0.9511E+00
  255,2024/12/05,15:03:40,206.57E+00,10.320E+00,2.0423E+03,2.1318E+03,-611.22E+00,0.9580E+00,206.64E+00,9.8835E+00,1.9314E+03,2.0423E+03,-663.86E+00,0.9457E+00,206.81E+00,10.219E+00,2.0061E+03,2.1134E+03,-665.07E+00,0.9492E+00,206.67E+00,10.141E+00,5.9798E+03,6.2876E+03,-1.9402E+03,0.9510E+00
  256,2024/12/05,15:03:40,206.57E+00,10.294E+00,2.0377E+03,2.1265E+03,-607.96E+00,0.9583E+00,206.65E+00,9.8579E+00,1.9263E+03,2.0372E+03,-662.94E+00,0.9456E+00,206.82E+00,10.182E+00,1.9987E+03,2.1059E+03,-663.31E+00,0.9491E+00,206.68E+00,10.111E+00,5.9627E+03,6.2695E+03,-1.9342E+03,0.9511E+00
  257,2024/12/05,15:03:40,206.63E+00,10.277E+00,2.0339E+03,2.1234E+03,-610.20E+00,0.9578E+00,206.59E+00,9.8365E+00,1.9230E+03,2.0321E+03,-656.97E+00,0.9463E+00,206.82E+00,10.173E+00,1.9986E+03,2.1041E+03,-657.85E+00,0.9499E+00,206.68E+00,10.096E+00,5.9555E+03,6.2597E+03,-1.9250E+03,0.9514E+00
  258,2024/12/05,15:03:40,206.63E+00,10.286E+00,2.0367E+03,2.1255E+03,-607.96E+00,0.9582E+00,206.61E+00,9.8383E+00,1.9224E+03,2.0327E+03,-660.27E+00,0.9458E+00,206.94E+00,10.195E+00,2.0041E+03,2.1097E+03,-659.19E+00,0.9499E+00,206.72E+00,10.107E+00,5.9632E+03,6.2678E+03,-1.9274E+03,0.9514E+00
  259,2024/12/05,15:03:40,206.73E+00,10.303E+00,2.0417E+03,2.1299E+03,-606.87E+00,0.9586E+00,206.59E+00,9.8406E+00,1.9216E+03,2.0330E+03,-663.73E+00,0.9452E+00,206.88E+00,10.190E+00,2.0021E+03,2.1081E+03,-660.18E+00,0.9497E+00,206.73E+00,10.111E+00,5.9654E+03,6.2711E+03,-1.9308E+03,0.9512E+00
  260,2024/12/05,15:03:40,206.74E+00,10.290E+00,2.0397E+03,2.1274E+03,-604.64E+00,0.9588E+00,206.86E+00,9.8595E+00,1.9297E+03,2.0395E+03,-660.19E+00,0.9462E+00,206.88E+00,10.183E+00,1.9999E+03,2.1067E+03,-662.39E+00,0.9493E+00,206.83E+00,10.111E+00,5.9692E+03,6.2736E+03,-1.9272E+03,0.9515E+00
  261,2024/12/05,15:03:40,206.74E+00,10.289E+00,2.0401E+03,2.1272E+03,-602.17E+00,0.9591E+00,206.65E+00,9.8482E+00,1.9259E+03,2.0351E+03,-657.79E+00,0.9463E+00,206.82E+00,10.173E+00,1.9974E+03,2.1039E+03,-660.94E+00,0.9494E+00,206.74E+00,10.103E+00,5.9635E+03,6.2662E+03,-1.9209E+03,0.9517E+00
  262,2024/12/05,15:03:40,206.74E+00,10.277E+00,2.0374E+03,2.1247E+03,-602.87E+00,0.9589E+00,206.88E+00,9.8587E+00,1.9302E+03,2.0396E+03,-659.12E+00,0.9463E+00,206.87E+00,10.182E+00,2.0008E+03,2.1063E+03,-658.27E+00,0.9499E+00,206.83E+00,10.106E+00,5.9684E+03,6.2707E+03,-1.9203E+03,0.9518E+00
  263,2024/12/05,15:03:40,206.78E+00,10.284E+00,2.0394E+03,2.1266E+03,-602.52E+00,0.9590E+00,206.81E+00,9.8430E+00,1.9268E+03,2.0356E+03,-656.79E+00,0.9465E+00,206.81E+00,10.184E+00,2.0008E+03,2.1061E+03,-657.64E+00,0.9500E+00,206.80E+00,10.104E+00,5.9670E+03,6.2683E+03,-1.9169E+03,0.9519E+00
  264,2024/12/05,15:03:40,206.59E+00,10.281E+00,2.0375E+03,2.1240E+03,-599.99E+00,0.9593E+00,206.65E+00,9.8360E+00,1.9220E+03,2.0326E+03,-661.52E+00,0.9456E+00,206.86E+00,10.184E+00,2.0013E+03,2.1067E+03,-658.21E+00,0.9499E+00,206.70E+00,10.100E+00,5.9607E+03,6.2633E+03,-1.9197E+03,0.9517E+00
  265,2024/12/05,15:03:41,206.80E+00,10.284E+00,2.0405E+03,2.1266E+03,-598.95E+00,0.9595E+00,207.05E+00,9.8663E+00,1.9331E+03,2.0428E+03,-660.26E+00,0.9463E+00,206.87E+00,10.182E+00,2.0001E+03,2.1064E+03,-660.81E+00,0.9495E+00,206.91E+00,10.111E+00,5.9738E+03,6.2758E+03,-1.9200E+03,0.9519E+00
  266,2024/12/05,15:03:41,206.79E+00,10.299E+00,2.0443E+03,2.1297E+03,-596.92E+00,0.9599E+00,206.98E+00,9.8827E+00,1.9371E+03,2.0455E+03,-657.01E+00,0.9470E+00,206.91E+00,10.195E+00,2.0034E+03,2.1095E+03,-660.64E+00,0.9497E+00,206.89E+00,10.125E+00,5.9848E+03,6.2847E+03,-1.9146E+03,0.9523E+00
  267,2024/12/05,15:03:41,206.79E+00,10.307E+00,2.0453E+03,2.1313E+03,-599.30E+00,0.9597E+00,207.00E+00,9.8961E+00,1.9388E+03,2.0485E+03,-661.23E+00,0.9465E+00,206.89E+00,10.214E+00,2.0075E+03,2.1132E+03,-659.81E+00,0.9500E+00,206.89E+00,10.139E+00,5.9917E+03,6.2930E+03,-1.9203E+03,0.9521E+00
  268,2024/12/05,15:03:41,206.84E+00,10.307E+00,2.0457E+03,2.1319E+03,-600.04E+00,0.9596E+00,206.85E+00,9.8783E+00,1.9344E+03,2.0433E+03,-658.16E+00,0.9467E+00,206.94E+00,10.217E+00,2.0090E+03,2.1142E+03,-658.63E+00,0.9502E+00,206.88E+00,10.134E+00,5.9891E+03,6.2894E+03,-1.9168E+03,0.9523E+00
  269,2024/12/05,15:03:41,206.74E+00,10.321E+00,2.0484E+03,2.1338E+03,-597.35E+00,0.9600E+00,206.99E+00,9.8772E+00,1.9358E+03,2.0445E+03,-657.97E+00,0.9468E+00,206.88E+00,10.214E+00,2.0077E+03,2.1130E+03,-658.53E+00,0.9502E+00,206.87E+00,10.137E+00,5.9919E+03,6.2913E+03,-1.9139E+03,0.9524E+00
  270,2024/12/05,15:03:41,206.85E+00,10.311E+00,2.0474E+03,2.1328E+03,-597.56E+00,0.9599E+00,206.94E+00,9.8894E+00,1.9366E+03,2.0465E+03,-661.63E+00,0.9463E+00,206.85E+00,10.212E+00,2.0062E+03,2.1124E+03,-661.25E+00,0.9497E+00,206.88E+00,10.137E+00,5.9903E+03,6.2917E+03,-1.9204E+03,0.9521E+00
  271,2024/12/05,15:03:41,206.79E+00,10.309E+00,2.0465E+03,2.1319E+03,-597.18E+00,0.9600E+00,206.94E+00,9.9042E+00,1.9400E+03,2.0495E+03,-660.96E+00,0.9466E+00,206.99E+00,10.219E+00,2.0088E+03,2.1152E+03,-662.50E+00,0.9497E+00,206.91E+00,10.144E+00,5.9954E+03,6.2966E+03,-1.9206E+03,0.9522E+00
  272,2024/12/05,15:03:41,206.77E+00,10.322E+00,2.0492E+03,2.1342E+03,-596.54E+00,0.9601E+00,207.03E+00,9.8887E+00,1.9392E+03,2.0473E+03,-656.51E+00,0.9472E+00,206.86E+00,10.205E+00,2.0053E+03,2.1111E+03,-660.14E+00,0.9499E+00,206.89E+00,10.139E+00,5.9936E+03,6.2926E+03,-1.9132E+03,0.9525E+00
  273,2024/12/05,15:03:41,206.69E+00,10.304E+00,2.0440E+03,2.1298E+03,-598.35E+00,0.9597E+00,207.04E+00,9.8878E+00,1.9389E+03,2.0472E+03,-657.03E+00,0.9471E+00,206.87E+00,10.215E+00,2.0078E+03,2.1132E+03,-658.96E+00,0.9501E+00,206.87E+00,10.136E+00,5.9908E+03,6.2902E+03,-1.9143E+03,0.9524E+00
  274,2024/12/05,15:03:41,206.74E+00,10.327E+00,2.0488E+03,2.1351E+03,-600.66E+00,0.9596E+00,206.94E+00,9.8860E+00,1.9355E+03,2.0459E+03,-662.86E+00,0.9461E+00,206.93E+00,10.220E+00,2.0094E+03,2.1147E+03,-659.13E+00,0.9502E+00,206.87E+00,10.144E+00,5.9937E+03,6.2956E+03,-1.9227E+03,0.9520E+00
  275,2024/12/05,15:03:42,206.89E+00,10.325E+00,2.0515E+03,2.1361E+03,-595.01E+00,0.9604E+00,206.95E+00,9.8846E+00,1.9366E+03,2.0456E+03,-658.96E+00,0.9467E+00,206.89E+00,10.207E+00,2.0057E+03,2.1117E+03,-660.80E+00,0.9498E+00,206.91E+00,10.139E+00,5.9938E+03,6.2934E+03,-1.9148E+03,0.9524E+00
  276,2024/12/05,15:03:42,206.84E+00,10.304E+00,2.0457E+03,2.1313E+03,-598.01E+00,0.9598E+00,207.08E+00,9.8831E+00,1.9377E+03,2.0466E+03,-658.77E+00,0.9468E+00,206.85E+00,10.200E+00,2.0031E+03,2.1100E+03,-662.95E+00,0.9494E+00,206.93E+00,10.129E+00,5.9865E+03,6.2879E+03,-1.9197E+03,0.9521E+00
  277,2024/12/05,15:03:42,206.78E+00,10.275E+00,2.0390E+03,2.1246E+03,-596.84E+00,0.9597E+00,207.03E+00,9.8592E+00,1.9329E+03,2.0412E+03,-655.86E+00,0.9470E+00,206.83E+00,10.170E+00,1.9973E+03,2.1033E+03,-659.50E+00,0.9496E+00,206.88E+00,10.101E+00,5.9692E+03,6.2691E+03,-1.9122E+03,0.9522E+00
  278,2024/12/05,15:03:42,206.79E+00,10.284E+00,2.0405E+03,2.1266E+03,-598.78E+00,0.9595E+00,206.94E+00,9.8648E+00,1.9331E+03,2.0414E+03,-656.34E+00,0.9469E+00,206.94E+00,10.182E+00,2.0022E+03,2.1071E+03,-656.64E+00,0.9502E+00,206.89E+00,10.110E+00,5.9757E+03,6.2751E+03,-1.9118E+03,0.9523E+00
  279,2024/12/05,15:03:42,206.73E+00,10.290E+00,2.0415E+03,2.1273E+03,-598.00E+00,0.9597E+00,206.94E+00,9.8580E+00,1.9315E+03,2.0401E+03,-656.64E+00,0.9468E+00,206.87E+00,10.186E+00,2.0018E+03,2.1072E+03,-658.22E+00,0.9500E+00,206.85E+00,10.111E+00,5.9747E+03,6.2745E+03,-1.9129E+03,0.9522E+00
  280,2024/12/05,15:03:42,206.78E+00,10.286E+00,2.0413E+03,2.1269E+03,-597.31E+00,0.9598E+00,207.04E+00,9.8496E+00,1.9293E+03,2.0393E+03,-660.61E+00,0.9461E+00,206.85E+00,10.185E+00,2.0011E+03,2.1068E+03,-658.87E+00,0.9498E+00,206.89E+00,10.107E+00,5.9717E+03,6.2730E+03,-1.9168E+03,0.9520E+00
  281,2024/12/05,15:03:42,206.78E+00,10.282E+00,2.0406E+03,2.1261E+03,-596.96E+00,0.9598E+00,207.05E+00,9.8657E+00,1.9333E+03,2.0427E+03,-659.34E+00,0.9465E+00,206.83E+00,10.178E+00,1.9985E+03,2.1050E+03,-661.26E+00,0.9494E+00,206.89E+00,10.108E+00,5.9724E+03,6.2738E+03,-1.9176E+03,0.9520E+00
  282,2024/12/05,15:03:42,206.78E+00,10.289E+00,2.0422E+03,2.1275E+03,-596.24E+00,0.9599E+00,206.97E+00,9.8697E+00,1.9344E+03,2.0428E+03,-656.60E+00,0.9469E+00,206.88E+00,10.175E+00,1.9987E+03,2.1051E+03,-660.94E+00,0.9494E+00,206.88E+00,10.111E+00,5.9753E+03,6.2754E+03,-1.9138E+03,0.9522E+00
  283,2024/12/05,15:03:42,206.69E+00,10.273E+00,2.0372E+03,2.1234E+03,-599.06E+00,0.9594E+00,207.04E+00,9.8646E+00,1.9337E+03,2.0424E+03,-657.51E+00,0.9468E+00,206.81E+00,10.173E+00,1.9986E+03,2.1038E+03,-657.17E+00,0.9500E+00,206.85E+00,10.104E+00,5.9694E+03,6.2696E+03,-1.9137E+03,0.9521E+00
  284,2024/12/05,15:03:42,206.74E+00,10.287E+00,2.0402E+03,2.1266E+03,-599.99E+00,0.9594E+00,206.98E+00,9.8552E+00,1.9313E+03,2.0398E+03,-656.58E+00,0.9468E+00,206.82E+00,10.182E+00,2.0007E+03,2.1058E+03,-656.83E+00,0.9501E+00,206.85E+00,10.108E+00,5.9722E+03,6.2722E+03,-1.9134E+03,0.9522E+00
  285,2024/12/05,15:03:43,206.84E+00,10.290E+00,2.0432E+03,2.1283E+03,-595.78E+00,0.9600E+00,206.93E+00,9.8426E+00,1.9275E+03,2.0367E+03,-657.89E+00,0.9464E+00,206.82E+00,10.180E+00,1.9997E+03,2.1055E+03,-658.95E+00,0.9498E+00,206.86E+00,10.104E+00,5.9705E+03,6.2705E+03,-1.9126E+03,0.9522E+00
  286,2024/12/05,15:03:43,206.74E+00,10.269E+00,2.0372E+03,2.1229E+03,-597.18E+00,0.9596E+00,207.03E+00,9.8453E+00,1.9286E+03,2.0383E+03,-659.75E+00,0.9462E+00,206.81E+00,10.164E+00,1.9955E+03,2.1021E+03,-660.92E+00,0.9493E+00,206.86E+00,10.093E+00,5.9613E+03,6.2634E+03,-1.9178E+03,0.9518E+00
  287,2024/12/05,15:03:43,206.94E+00,10.240E+00,2.0341E+03,2.1191E+03,-594.12E+00,0.9599E+00,206.95E+00,9.8197E+00,1.9238E+03,2.0321E+03,-654.55E+00,0.9467E+00,206.88E+00,10.128E+00,1.9893E+03,2.0952E+03,-657.54E+00,0.9495E+00,206.92E+00,10.062E+00,5.9473E+03,6.2464E+03,-1.9062E+03,0.9521E+00
  288,2024/12/05,15:03:43,206.69E+00,10.234E+00,2.0302E+03,2.1153E+03,-593.79E+00,0.9598E+00,206.95E+00,9.8257E+00,1.9248E+03,2.0335E+03,-655.95E+00,0.9465E+00,206.93E+00,10.141E+00,1.9935E+03,2.0985E+03,-655.57E+00,0.9500E+00,206.86E+00,10.067E+00,5.9485E+03,6.2473E+03,-1.9053E+03,0.9522E+00
  289,2024/12/05,15:03:43,206.76E+00,10.247E+00,2.0329E+03,2.1186E+03,-596.49E+00,0.9595E+00,206.99E+00,9.8175E+00,1.9239E+03,2.0321E+03,-654.36E+00,0.9467E+00,206.88E+00,10.139E+00,1.9929E+03,2.0975E+03,-653.98E+00,0.9502E+00,206.88E+00,10.068E+00,5.9497E+03,6.2483E+03,-1.9048E+03,0.9522E+00
  290,2024/12/05,15:03:43,206.74E+00,10.245E+00,2.0323E+03,2.1181E+03,-596.73E+00,0.9595E+00,207.01E+00,9.8118E+00,1.9222E+03,2.0312E+03,-656.49E+00,0.9463E+00,206.87E+00,10.147E+00,1.9941E+03,2.0991E+03,-655.61E+00,0.9500E+00,206.87E+00,10.068E+00,5.9486E+03,6.2484E+03,-1.9088E+03,0.9520E+00
  291,2024/12/05,15:03:43,206.85E+00,10.247E+00,2.0348E+03,2.1195E+03,-593.21E+00,0.9600E+00,207.04E+00,9.8148E+00,1.9230E+03,2.0321E+03,-656.88E+00,0.9463E+00,206.88E+00,10.141E+00,1.9923E+03,2.0979E+03,-657.16E+00,0.9497E+00,206.92E+00,10.068E+00,5.9502E+03,6.2495E+03,-1.9072E+03,0.9521E+00
